#coord1    coord2    Free Energy    +/-    Probability    +/-
0.471000    	-2.983000    66.121540    2.184596    0.000000    0.000000
0.533800    	-2.983000    63.143669    1.991387    0.000000    0.000000
0.596600    	-2.983000    59.057127    1.909652    0.000000    0.000000
0.659400    	-2.983000    55.254075    1.572118    0.000000    0.000000
0.722200    	-2.983000    51.918405    1.620277    0.000000    0.000000
0.785000    	-2.983000    49.198730    1.506240    0.000000    0.000000
0.847800    	-2.983000    46.429298    1.312159    0.000000    0.000000
0.910600    	-2.983000    43.681496    1.178275    0.000000    0.000000
0.973400    	-2.983000    41.622067    1.156841    0.000000    0.000000
1.036200    	-2.983000    39.784543    1.107818    0.000000    0.000000
1.099000    	-2.983000    38.210173    0.857562    0.000000    0.000000
1.161800    	-2.983000    37.382711    0.766080    0.000000    0.000000
1.224600    	-2.983000    37.073074    0.784218    0.000000    0.000000
1.287400    	-2.983000    36.529380    0.771205    0.000000    0.000000
1.350200    	-2.983000    36.871781    0.724670    0.000000    0.000000
1.413000    	-2.983000    36.184387    0.797492    0.000000    0.000000
1.475800    	-2.983000    37.074054    0.667180    0.000000    0.000000
1.538600    	-2.983000    37.570720    0.554497    0.000000    0.000000
1.601400    	-2.983000    38.181436    0.566318    0.000000    0.000000
1.664200    	-2.983000    38.575555    0.713591    0.000000    0.000000
1.727000    	-2.983000    39.735940    0.661429    0.000000    0.000000
1.789800    	-2.983000    40.425722    0.716269    0.000000    0.000000
1.852600    	-2.983000    40.639241    0.487014    0.000000    0.000000
1.915400    	-2.983000    41.644449    0.360891    0.000000    0.000000
1.978200    	-2.983000    42.216838    0.383827    0.000000    0.000000
2.041000    	-2.983000    42.107197    0.484563    0.000000    0.000000
2.103800    	-2.983000    40.680571    0.340862    0.000000    0.000000
2.166600    	-2.983000    41.215855    1.472682    0.000000    0.000000
2.229400    	-2.983000    40.200819    0.497257    0.000000    0.000000
2.292200    	-2.983000    38.145232    0.631030    0.000000    0.000000
2.355000    	-2.983000    36.894226    0.637261    0.000000    0.000000
2.417800    	-2.983000    34.616270    0.501706    0.000000    0.000000
2.480600    	-2.983000    33.718975    0.321134    0.000000    0.000000
2.543400    	-2.983000    30.827085    0.338457    0.000000    0.000000
2.606200    	-2.983000    29.656496    0.401294    0.000000    0.000000
2.669000    	-2.983000    27.941950    0.736351    0.000000    0.000000
2.731800    	-2.983000    25.339443    0.478640    0.000000    0.000000
2.794600    	-2.983000    22.981638    0.517701    0.000001    0.000000
2.857400    	-2.983000    20.757771    0.453480    0.000001    0.000000
2.920200    	-2.983000    18.914186    0.559477    0.000003    0.000001
2.983000    	-2.983000    16.746571    0.537817    0.000007    0.000002
3.045800    	-2.983000    14.166369    0.380824    0.000020    0.000003
3.108600    	-2.983000    12.717667    0.376013    0.000037    0.000006
-3.108600    	-2.920200    11.318498    0.404555    0.000064    0.000010
-3.045800    	-2.920200    9.447435    0.424945    0.000136    0.000023
-2.983000    	-2.920200    8.978935    0.317547    0.000164    0.000021
-2.920200    	-2.920200    6.807206    0.288658    0.000392    0.000045
-2.857400    	-2.920200    5.798124    0.256041    0.000587    0.000060
-2.794600    	-2.920200    5.106943    0.326173    0.000774    0.000101
-2.731800    	-2.920200    4.554489    0.419828    0.000967    0.000163
-2.669000    	-2.920200    4.377867    0.317117    0.001037    0.000132
-2.606200    	-2.920200    4.104366    0.251941    0.001158    0.000117
-2.543400    	-2.920200    4.340213    0.360588    0.001053    0.000152
-2.480600    	-2.920200    5.022925    0.274070    0.000801    0.000088
-2.417800    	-2.920200    5.124171    0.225564    0.000769    0.000070
-2.355000    	-2.920200    6.123557    0.262016    0.000515    0.000054
-2.292200    	-2.920200    6.906462    0.562182    0.000376    0.000085
-2.229400    	-2.920200    7.331171    0.397101    0.000318    0.000051
-2.166600    	-2.920200    7.492949    0.343412    0.000298    0.000041
-2.103800    	-2.920200    8.020242    0.264591    0.000241    0.000026
-2.041000    	-2.920200    9.268146    0.481320    0.000146    0.000028
-1.978200    	-2.920200    9.523964    0.401661    0.000132    0.000021
-1.915400    	-2.920200    9.522347    0.339852    0.000132    0.000018
-1.852600    	-2.920200    10.737610    0.454891    0.000081    0.000015
-1.789800    	-2.920200    11.202558    0.307417    0.000067    0.000008
-1.727000    	-2.920200    11.964603    0.306184    0.000050    0.000006
-1.664200    	-2.920200    12.487013    0.331784    0.000040    0.000005
-1.601400    	-2.920200    13.584625    0.225750    0.000026    0.000002
-1.538600    	-2.920200    14.456326    0.316655    0.000018    0.000002
-1.475800    	-2.920200    16.007021    0.385011    0.000010    0.000002
-1.413000    	-2.920200    17.304347    0.300242    0.000006    0.000001
-1.350200    	-2.920200    19.093574    0.361740    0.000003    0.000000
-1.287400    	-2.920200    21.429920    0.715968    0.000001    0.000000
-1.224600    	-2.920200    24.250999    0.798322    0.000000    0.000000
-1.161800    	-2.920200    26.777438    0.472921    0.000000    0.000000
-1.099000    	-2.920200    30.253720    0.730371    0.000000    0.000000
-1.036200    	-2.920200    33.660676    0.721854    0.000000    0.000000
-0.973400    	-2.920200    37.741468    0.562674    0.000000    0.000000
-0.910600    	-2.920200    41.859116    0.761546    0.000000    0.000000
-0.847800    	-2.920200    46.680218    0.828402    0.000000    0.000000
-0.785000    	-2.920200    51.380537    1.126289    0.000000    0.000000
-0.722200    	-2.920200    55.396907    0.905123    0.000000    0.000000
-0.659400    	-2.920200    59.855713    0.905905    0.000000    0.000000
-0.596600    	-2.920200         inf         NaN    0.000000    0.000000
-0.533800    	-2.920200    68.480335    1.043310    0.000000    0.000000
-0.471000    	-2.920200         inf         NaN    0.000000    0.000000
-0.408200    	-2.920200         inf         NaN    0.000000    0.000000
-0.345400    	-2.920200         inf         NaN    0.000000    0.000000
-0.282600    	-2.920200         inf         NaN    0.000000    0.000000
-0.219800    	-2.920200         inf         NaN    0.000000    0.000000
-0.157000    	-2.920200         inf         NaN    0.000000    0.000000
-0.094200    	-2.920200         inf         NaN    0.000000    0.000000
-0.031400    	-2.920200         inf         NaN    0.000000    0.000000
0.031400    	-2.920200         inf         NaN    0.000000    0.000000
0.094200    	-2.920200    78.093406    1.254641    0.000000    0.000000
0.157000    	-2.920200    77.362819    1.338722    0.000000    0.000000
0.219800    	-2.920200         inf         NaN    0.000000    0.000000
0.282600    	-2.920200    73.204190    3.890633    0.000000    0.000000
0.345400    	-2.920200    71.594440    2.712597    0.000000    0.000000
0.408200    	-2.920200    68.788928    1.306804    0.000000    0.000000
0.471000    	-2.920200    65.129969    1.113280    0.000000    0.000000
0.533800    	-2.920200    59.955992    1.324488    0.000000    0.000000
0.596600    	-2.920200    57.151300    1.710456    0.000000    0.000000
0.659400    	-2.920200    53.564857    1.730887    0.000000    0.000000
0.722200    	-2.920200    49.871567    1.580937    0.000000    0.000000
0.785000    	-2.920200    47.553010    1.502166    0.000000    0.000000
0.847800    	-2.920200    44.626010    1.201918    0.000000    0.000000
0.910600    	-2.920200    41.798124    1.132481    0.000000    0.000000
0.973400    	-2.920200    39.979189    1.057731    0.000000    0.000000
