#x	Free Energy	Probability
2.983000	-3.045800	16.325004	3.325495
3.045800	-3.045800	14.206416	7.775494
3.108600	-3.045800	12.391851	16.094064
-3.108600	-2.983000	11.089106	27.132473
-3.045800	-2.983000	9.549123	50.305904
-2.983000	-2.983000	8.052125	91.677858
-2.920200	-2.983000	6.430459	175.636996
-2.857400	-2.983000	5.291408	277.292773
-2.794600	-2.983000	4.755366	343.771607
-2.731800	-2.983000	3.863549	491.525655
-2.669000	-2.983000	3.567797	553.401123
-2.606200	-2.983000	3.209081	638.994164
-2.543400	-2.983000	3.972570	470.505091
-2.480600	-2.983000	4.930223	320.497959
-2.417800	-2.983000	5.470004	258.132602
-2.355000	-2.983000	5.293875	277.018717
-2.292200	-2.983000	5.548983	250.087343
-2.229400	-2.983000	6.410199	177.069467
-2.166600	-2.983000	6.794910	151.761204
-2.103800	-2.983000	7.482873	115.180292
-2.041000	-2.983000	8.434624	78.644222
-1.978200	-2.983000	9.013554	62.354533
-1.915400	-2.983000	9.937137	43.058723
-1.852600	-2.983000	9.574072	49.805238
-1.789800	-2.983000	10.543790	33.762569
-1.727000	-2.983000	11.463357	23.352201
-1.664200	-2.983000	11.563659	22.431796
-1.601400	-2.983000	12.957532	12.828439
-1.538600	-2.983000	13.655768	9.696220
-1.475800	-2.983000	14.475374	6.980705
-1.413000	-2.983000	15.978138	3.821641
-1.350200	-2.983000	17.792226	1.846695
-1.287400	-2.983000	20.517967	0.619171
-1.224600	-2.983000	22.764752	0.251547
-1.161800	-2.983000	25.666880	0.078582
-1.099000	-2.983000	28.902714	0.021475
-1.036200	-2.983000	32.134808	0.005877
-0.973400	-2.983000	36.456729	0.001039
-0.910600	-2.983000	40.045244	0.000247
-0.847800	-2.983000	45.489912	0.000028
-0.785000	-2.983000	48.672595	0.000008
-0.722200	-2.983000	56.659920	0.000000
-0.659400	-2.983000	58.889846	0.000000
-0.596600	-2.983000	62.691913	0.000000
-0.533800	-2.983000	64.991793	0.000000
-0.471000	-2.983000	69.849159	0.000000
-0.408200	-2.983000	     inf	0.000000
-0.345400	-2.983000	     inf	0.000000
-0.282600	-2.983000	     inf	0.000000
-0.219800	-2.983000	     inf	0.000000
-0.157000	-2.983000	     inf	0.000000
-0.094200	-2.983000	     inf	0.000000
-0.031400	-2.983000	     inf	0.000000
0.031400	-2.983000	     inf	0.000000
0.094200	-2.983000	     inf	0.000000
0.157000	-2.983000	     inf	0.000000
0.219800	-2.983000	     inf	0.000000
